"collaboration_group","sequence","title","authid","authname","journal_name","date"
1644,"2","Bagging strategies for learning planning policies","15044256600","Fuentetaja R.","Annals of Mathematics and Artificial Intelligence","2017"
1645,"1","Automatic CPU/GPU Generation of Multi-versioned OpenCL Kernels for C++ Scientific Applications","55383286800","Sotomayor R.","International Journal of Parallel Programming","2017"
1645,"2","Automatic CPU/GPU Generation of Multi-versioned OpenCL Kernels for C++ Scientific Applications","57970371400","Sanchez L.M.","International Journal of Parallel Programming","2017"
1645,"3","Automatic CPU/GPU Generation of Multi-versioned OpenCL Kernels for C++ Scientific Applications","24821209000","Garcia Blas J.","International Journal of Parallel Programming","2017"
1645,"4","Automatic CPU/GPU Generation of Multi-versioned OpenCL Kernels for C++ Scientific Applications","57847129100","Fernandez J.","International Journal of Parallel Programming","2017"
1645,"5","Automatic CPU/GPU Generation of Multi-versioned OpenCL Kernels for C++ Scientific Applications","7406130225","Garcia J.D.","International Journal of Parallel Programming","2017"
1646,"1","Balanced metrics on twisted Higgs bundles","54385187300","Garcia-Fernandez M.","Mathematische Annalen","2017"
1646,"2","Balanced metrics on twisted Higgs bundles","13611502100","Ross J.","Mathematische Annalen","2017"
1647,"1","On the explicit expressions of the canonical 8-form on Riemannian manifolds with Spin (9) holonomy","35372798800","López M.C.","Abhandlungen aus dem Mathematischen Seminar der Universitat Hamburg","2017"
1647,"2","On the explicit expressions of the canonical 8-form on Riemannian manifolds with Spin (9) holonomy","6602980683","Gadea P.M.","Abhandlungen aus dem Mathematischen Seminar der Universitat Hamburg","2017"
1647,"3","On the explicit expressions of the canonical 8-form on Riemannian manifolds with Spin (9) holonomy","6602801196","Mykytyuk I.V.","Abhandlungen aus dem Mathematischen Seminar der Universitat Hamburg","2017"
1648,"1","Erratum to: Higher-Order Averaging, Formal Series and Numerical Integration II: The Quasi-Periodic Case (2012), 12, 471–508, 10.1007/s10208-012-9118-8","7006509222","Chartier P.","Foundations of Computational Mathematics","2017"
1648,"2","Erratum to: Higher-Order Averaging, Formal Series and Numerical Integration II: The Quasi-Periodic Case (2012), 12, 471–508, 10.1007/s10208-012-9118-8","55964005000","Murua A.","Foundations of Computational Mathematics","2017"
1648,"3","Erratum to: Higher-Order Averaging, Formal Series and Numerical Integration II: The Quasi-Periodic Case (2012), 12, 471–508, 10.1007/s10208-012-9118-8","6701308500","Sanz-Serna J.M.","Foundations of Computational Mathematics","2017"
1649,"1","Relativistic quasi-solitons and embedded solitons with circular polarization in cold plasmas","56962778800","Sánchez-Arriaga G.","Journal of Physics A: Mathematical and Theoretical","2017"
1649,"2","Relativistic quasi-solitons and embedded solitons with circular polarization in cold plasmas","55482367300","Siminos E.","Journal of Physics A: Mathematical and Theoretical","2017"
1650,"1","Bayesian inference and data cloning in the calibration of population projection matrices","6602377132","de la Horra J.","Communications in Statistics: Simulation and Computation","2017"
1650,"2","Bayesian inference and data cloning in the calibration of population projection matrices","7201368642","Marín J.M.","Communications in Statistics: Simulation and Computation","2017"
1650,"3","Bayesian inference and data cloning in the calibration of population projection matrices","6506107354","Rodríguez-Bernal M.T.","Communications in Statistics: Simulation and Computation","2017"
1651,"1","Quadratures and integral transforms arising from generating functions","7102552005","Campos R.G.","Applied Mathematics and Computation","2017"
1651,"2","Quadratures and integral transforms arising from generating functions","7004452821","Marcellán F.","Applied Mathematics and Computation","2017"
1652,"1","Christoffel transformations for matrix orthogonal polynomials in the real line and the non-abelian 2d toda lattice hierarchy","57192208029","Álvarez-Fernández C.","International Mathematics Research Notices","2017"
1652,"2","Christoffel transformations for matrix orthogonal polynomials in the real line and the non-abelian 2d toda lattice hierarchy","56401883500","Ariznabarreta G.","International Mathematics Research Notices","2017"
1652,"3","Christoffel transformations for matrix orthogonal polynomials in the real line and the non-abelian 2d toda lattice hierarchy","56165189200","García-Ardila J.C.","International Mathematics Research Notices","2017"
1652,"4","Christoffel transformations for matrix orthogonal polynomials in the real line and the non-abelian 2d toda lattice hierarchy","7005920406","Mañas M.","International Mathematics Research Notices","2017"
1652,"5","Christoffel transformations for matrix orthogonal polynomials in the real line and the non-abelian 2d toda lattice hierarchy","7004452821","Marcellán F.","International Mathematics Research Notices","2017"
1653,"1","Directional multivariate extremes in environmental phenomena","56900545500","Torres R.","Environmetrics","2017"
1653,"2","Directional multivariate extremes in environmental phenomena","6603663168","De Michele C.","Environmetrics","2017"
1653,"3","Directional multivariate extremes in environmental phenomena","55089692200","Laniado H.","Environmetrics","2017"
1653,"4","Directional multivariate extremes in environmental phenomena","35320176800","Lillo R.E.","Environmetrics","2017"
1654,"1","Social pressure and environmental effects on networks: A path to cooperation","23111681300","Pereda M.","Games","2017"
1654,"2","Social pressure and environmental effects on networks: A path to cooperation","8627831400","Vilone D.","Games","2017"
1655,"1","Objective Bayesian modelling of insurance risks with the skewed Student-t distribution","26028933900","Leisen F.","Applied Stochastic Models in Business and Industry","2017"
1655,"2","Objective Bayesian modelling of insurance risks with the skewed Student-t distribution","7201368642","Marin J.","Applied Stochastic Models in Business and Industry","2017"
1655,"3","Objective Bayesian modelling of insurance risks with the skewed Student-t distribution","56074156600","Villa C.","Applied Stochastic Models in Business and Industry","2017"
1656,"1","The critical neck spacing in ductile plates subjected to dynamic biaxial loading: On the interplay between loading path and inertia effects","23390609100","Rodríguez-Martínez J.","International Journal of Solids and Structures","2017"
1656,"2","The critical neck spacing in ductile plates subjected to dynamic biaxial loading: On the interplay between loading path and inertia effects","7103155633","Molinari A.","International Journal of Solids and Structures","2017"
1656,"3","The critical neck spacing in ductile plates subjected to dynamic biaxial loading: On the interplay between loading path and inertia effects","6603227483","Zaera R.","International Journal of Solids and Structures","2017"
1656,"4","The critical neck spacing in ductile plates subjected to dynamic biaxial loading: On the interplay between loading path and inertia effects","23098791100","Vadillo G.","International Journal of Solids and Structures","2017"
1656,"5","The critical neck spacing in ductile plates subjected to dynamic biaxial loading: On the interplay between loading path and inertia effects","55884252000","Fernández-Sáez J.","International Journal of Solids and Structures","2017"
1657,"1","On the existence of coexistence states for an advection-cooperative system with spatial heterogeneities","23476547600","Álvarez-Caudevilla P.","Nonlinear Analysis, Theory, Methods and Applications","2017"
1657,"2","On the existence of coexistence states for an advection-cooperative system with spatial heterogeneities","55930752900","Watanabe T.","Nonlinear Analysis, Theory, Methods and Applications","2017"
1658,"1","Smooth additive mixed models for predicting aboveground biomass","56186817100","Sánchez-González M.","Journal of Agricultural, Biological, and Environmental Statistics","2017"
1658,"2","Smooth additive mixed models for predicting aboveground biomass","6602581433","Durbán M.","Journal of Agricultural, Biological, and Environmental Statistics","2017"
1658,"3","Smooth additive mixed models for predicting aboveground biomass","58065186800","Lee D.J.","Journal of Agricultural, Biological, and Environmental Statistics","2017"
1658,"4","Smooth additive mixed models for predicting aboveground biomass","10641980000","Cañellas I.","Journal of Agricultural, Biological, and Environmental Statistics","2017"
1658,"5","Smooth additive mixed models for predicting aboveground biomass","56195232200","Sixto H.","Journal of Agricultural, Biological, and Environmental Statistics","2017"
1659,"1","The within groups and the between groups Myerson values","23090522400","González-Arangüena E.","European Journal of Operational Research","2017"
1659,"2","The within groups and the between groups Myerson values","7005363503","Manuel C.","European Journal of Operational Research","2017"
1659,"3","The within groups and the between groups Myerson values","56269124300","Owen G.","European Journal of Operational Research","2017"
1659,"4","The within groups and the between groups Myerson values","21736668300","del Pozo M.","European Journal of Operational Research","2017"
1660,"1","Eigenvalue condition numbers and pseudospectra of Fiedler matrices","24166311200","De Terán F.","Calcolo","2017"
1660,"2","Eigenvalue condition numbers and pseudospectra of Fiedler matrices","6603241087","Dopico F.M.","Calcolo","2017"
1660,"3","Eigenvalue condition numbers and pseudospectra of Fiedler matrices","55437490800","Pérez J.","Calcolo","2017"
1661,"1","A multi-objective coordinate-exchange two-phase local search algorithm for multi-stratum experiments","35730783800","Borrotti M.","Statistics and Computing","2017"
1661,"2","A multi-objective coordinate-exchange two-phase local search algorithm for multi-stratum experiments","36176302600","Sambo F.","Statistics and Computing","2017"
1661,"3","A multi-objective coordinate-exchange two-phase local search algorithm for multi-stratum experiments","15027236300","Mylona K.","Statistics and Computing","2017"
1661,"4","A multi-objective coordinate-exchange two-phase local search algorithm for multi-stratum experiments","7005218572","Gilmour S.","Statistics and Computing","2017"
1662,"1","Adaptive multiscapes: An up-to-date metaphor to visualize molecular adaptation","56548458800","Catalán P.","Biology Direct","2017"
1662,"2","Adaptive multiscapes: An up-to-date metaphor to visualize molecular adaptation","7103371623","Arias C.F.","Biology Direct","2017"
1662,"3","Adaptive multiscapes: An up-to-date metaphor to visualize molecular adaptation","7006962389","Cuesta J.A.","Biology Direct","2017"
1662,"4","Adaptive multiscapes: An up-to-date metaphor to visualize molecular adaptation","7003306083","Manrubia S.","Biology Direct","2017"
1663,"1","Nonnegative curvature on stable bundles over compact rank one symmetric spaces","56524470900","González-Álvaro D.","Advances in Mathematics","2017"
1664,"1","Topology and the Kardar-Parisi-Zhang universality class","7801640973","Santalla S.N.","Journal of Statistical Mechanics: Theory and Experiment","2017"
1664,"2","Topology and the Kardar-Parisi-Zhang universality class","6507095229","Rodríguez-Laguna J.","Journal of Statistical Mechanics: Theory and Experiment","2017"
1664,"3","Topology and the Kardar-Parisi-Zhang universality class","6603663010","Celi A.","Journal of Statistical Mechanics: Theory and Experiment","2017"
1664,"4","Topology and the Kardar-Parisi-Zhang universality class","6701365519","Cuerno R.","Journal of Statistical Mechanics: Theory and Experiment","2017"
1665,"1","PB3D: A new code for edge 3-D ideal linear peeling-ballooning stability","56134405800","Weyens T.","Journal of Computational Physics","2017"
1665,"2","PB3D: A new code for edge 3-D ideal linear peeling-ballooning stability","7401636970","Sánchez R.","Journal of Computational Physics","2017"
1665,"3","PB3D: A new code for edge 3-D ideal linear peeling-ballooning stability","7006695965","Huijsmans G.","Journal of Computational Physics","2017"
1665,"4","PB3D: A new code for edge 3-D ideal linear peeling-ballooning stability","7006182961","Loarte A.","Journal of Computational Physics","2017"
1665,"5","PB3D: A new code for edge 3-D ideal linear peeling-ballooning stability","56134337400","García L.","Journal of Computational Physics","2017"
1666,"1","A conformal boundary for space-times based on light-like geodesics: The 3-dimensional case","56084455800","Bautista A.","Journal of Mathematical Physics","2017"
1666,"2","A conformal boundary for space-times based on light-like geodesics: The 3-dimensional case","56962708200","Ibort A.","Journal of Mathematical Physics","2017"
1666,"3","A conformal boundary for space-times based on light-like geodesics: The 3-dimensional case","57197318837","Lafuente J.","Journal of Mathematical Physics","2017"
1666,"4","A conformal boundary for space-times based on light-like geodesics: The 3-dimensional case","7102015571","Low R.","Journal of Mathematical Physics","2017"
1667,"1","On the estimation of functional random effects","6602581433","Durban M.","Statistical Modelling","2017"
1667,"2","On the estimation of functional random effects","55362556200","Aguilera-Morillo M.","Statistical Modelling","2017"
1668,"1","A foundational approach to the lie theory for fractional order partial differential equations","7005871284","Leo R.A.","Fractional Calculus and Applied Analysis","2017"
1668,"2","A foundational approach to the lie theory for fractional order partial differential equations","56004153800","Sicuro G.","Fractional Calculus and Applied Analysis","2017"
1668,"3","A foundational approach to the lie theory for fractional order partial differential equations","55640057200","Tempesta P.","Fractional Calculus and Applied Analysis","2017"
1669,"1","On the mathematical modelling of tumor-induced angiogenesis","7006392627","Bonilla L.L.","Mathematical Biosciences and Engineering","2017"
1669,"2","On the mathematical modelling of tumor-induced angiogenesis","7003687206","Capasso V.","Mathematical Biosciences and Engineering","2017"
1669,"3","On the mathematical modelling of tumor-induced angiogenesis","33367529800","Alvaro M.","Mathematical Biosciences and Engineering","2017"
1669,"4","On the mathematical modelling of tumor-induced angiogenesis","7006690863","Carretero M.","Mathematical Biosciences and Engineering","2017"
1669,"5","On the mathematical modelling of tumor-induced angiogenesis","6506115724","Terragni F.","Mathematical Biosciences and Engineering","2017"
1670,"1","Thin domains with non-smooth periodic oscillatory boundaries","7006984958","Arrieta J.M.","Journal of Mathematical Analysis and Applications","2017"
1670,"2","Thin domains with non-smooth periodic oscillatory boundaries","47661717200","Villanueva-Pesqueira M.","Journal of Mathematical Analysis and Applications","2017"
1671,"1","On SIR epidemic models with generally distributed infectious periods: Number of secondary cases and probability of infection","6603006189","Gómez-Corral A.","International Journal of Biomathematics","2017"
1671,"2","On SIR epidemic models with generally distributed infectious periods: Number of secondary cases and probability of infection","36647824200","López-García M.","International Journal of Biomathematics","2017"
1672,"1","Dependence evolution in the Spanish disabled population: a functional data analysis approach","6506800420","Albarrán-Lozano I.","Journal of the Royal Statistical Society. Series A: Statistics in Society","2017"
1672,"2","Dependence evolution in the Spanish disabled population: a functional data analysis approach","57195959126","Alonso-González P.J.","Journal of the Royal Statistical Society. Series A: Statistics in Society","2017"
1672,"3","Dependence evolution in the Spanish disabled population: a functional data analysis approach","15062446600","Arribas-Gil A.","Journal of the Royal Statistical Society. Series A: Statistics in Society","2017"
1673,"1","The Heat Equaton with General Periodic Boundary Conditions","6701418341","Rodríguez-Bernal A.","Potential Analysis","2017"
1674,"1","Stochastic descriptors to study the fate and potential of naive T cell clonotypes in the periphery","7003791581","Artalejo J.R.","Journal of Mathematical Biology","2017"
1674,"2","Stochastic descriptors to study the fate and potential of naive T cell clonotypes in the periphery","6603006189","Gómez-Corral A.","Journal of Mathematical Biology","2017"
1674,"3","Stochastic descriptors to study the fate and potential of naive T cell clonotypes in the periphery","36647824200","López-García M.","Journal of Mathematical Biology","2017"
1674,"4","Stochastic descriptors to study the fate and potential of naive T cell clonotypes in the periphery","55104788600","Molina-París C.","Journal of Mathematical Biology","2017"
1675,"1","Efficient dynamic resampling for dominance-based multiobjective evolutionary optimization","8955318900","Cervantes A.","Engineering Optimization","2017"
1675,"2","Efficient dynamic resampling for dominance-based multiobjective evolutionary optimization","36913737100","Quintana D.","Engineering Optimization","2017"
1675,"3","Efficient dynamic resampling for dominance-based multiobjective evolutionary optimization","35079215000","Recio G.","Engineering Optimization","2017"
1676,"1","Variable Neighborhood Search strategies for the Order Batching Problem","56521318500","Menéndez B.","Computers and Operations Research","2017"
1676,"2","Variable Neighborhood Search strategies for the Order Batching Problem","36663885800","Pardo E.","Computers and Operations Research","2017"
1676,"3","Variable Neighborhood Search strategies for the Order Batching Problem","6506722144","Alonso-Ayuso A.","Computers and Operations Research","2017"
1676,"4","Variable Neighborhood Search strategies for the Order Batching Problem","7102456795","Molina E.","Computers and Operations Research","2017"
1676,"5","Variable Neighborhood Search strategies for the Order Batching Problem","8730635500","Duarte A.","Computers and Operations Research","2017"
1677,"1","Initial stage of plate lifting from a water surface","7003889349","Korobkin A.","Journal of Engineering Mathematics","2017"
1677,"2","Initial stage of plate lifting from a water surface","6506366615","Khabakhpasheva T.","Journal of Engineering Mathematics","2017"
1677,"3","Initial stage of plate lifting from a water surface","9845435800","Rodríguez-Rodríguez J.","Journal of Engineering Mathematics","2017"
1678,"1","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","57199668568","Yin Z.","Physical Review E","2017"
1678,"2","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","57118546500","Song H.","Physical Review E","2017"
1678,"3","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","56004320400","Zhang Y.","Physical Review E","2017"
1678,"4","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","56047339400","Ruiz-García M.","Physical Review E","2017"
1678,"5","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","7006690863","Carretero M.","Physical Review E","2017"
1678,"6","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","7006392627","Bonilla L.L.","Physical Review E","2017"
1678,"7","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","6701452270","Biermann K.","Physical Review E","2017"
1678,"8","Noise-enhanced chaos in a weakly coupled GaAs/(Al,Ga)As superlattice","7004455521","Grahn H.T.","Physical Review E","2017"
1679,"1","Genuine quantum coherence","8928833600","De Vicente J.I.","Journal of Physics A: Mathematical and Theoretical","2017"
1679,"2","Genuine quantum coherence","7004483759","Streltsov A.","Journal of Physics A: Mathematical and Theoretical","2017"
1680,"1","Equivalent norms in polynomial spaces and applications","56244051900","Araújo G.","Journal of Mathematical Analysis and Applications","2017"
1680,"2","Equivalent norms in polynomial spaces and applications","55207339200","Jiménez-Rodríguez P.","Journal of Mathematical Analysis and Applications","2017"
1680,"3","Equivalent norms in polynomial spaces and applications","23390661500","Muñoz-Fernández G.A.","Journal of Mathematical Analysis and Applications","2017"
1680,"4","Equivalent norms in polynomial spaces and applications","8691861300","Seoane-Sepúlveda J.B.","Journal of Mathematical Analysis and Applications","2017"
1681,"1","Numerical radius attaining compact linear operators","57159402100","Capel Á.","Journal of Mathematical Analysis and Applications","2017"
1681,"2","Numerical radius attaining compact linear operators","56321719200","Martín M.","Journal of Mathematical Analysis and Applications","2017"
1681,"3","Numerical radius attaining compact linear operators","12762229400","Merí J.","Journal of Mathematical Analysis and Applications","2017"
1682,"1","Sufficient conditions for the existence of limiting carleman weights","57213222658","Angulo-Ardoy P.","Forum of Mathematics, Sigma","2017"
1682,"2","Sufficient conditions for the existence of limiting carleman weights","6603564273","Faraco D.","Forum of Mathematics, Sigma","2017"
1682,"3","Sufficient conditions for the existence of limiting carleman weights","35787907500","Guijarro L.","Forum of Mathematics, Sigma","2017"
1683,"1","Distance-weighted discrimination of face images for gender classification","8914669200","Benito M.","Stat","2017"
1683,"2","Distance-weighted discrimination of face images for gender classification","55353349600","García-Portugués E.","Stat","2017"
1683,"3","Distance-weighted discrimination of face images for gender classification","35411635500","Marron J.","Stat","2017"
1683,"4","Distance-weighted discrimination of face images for gender classification","7005916065","Peña D.","Stat","2017"
1684,"1","Trade and growth: A simple model with not-so-simple implications","6602116850","Corchon L.C.","Journal of Dynamics and Games","2017"
1685,"1","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","57213760069","Vazquez R.","Energies","2017"
1685,"2","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","6506466863","Amaris H.","Energies","2017"
1685,"3","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","25925718100","Alonso M.","Energies","2017"
1685,"4","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","36623885700","Lopez G.","Energies","2017"
1685,"5","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","35611835100","Moreno J.I.","Energies","2017"
1685,"6","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","25723689500","Olmeda D.","Energies","2017"
1685,"7","Assessment of an Adaptive Load Forecasting Methodology in a Smart Grid Demonstration Project","57197870008","Coca J.","Energies","2017"
1686,"1","Automorphisms of a symmetric product of a curve (with an Appendix by Najmuddin Fakhruddin)","7006257025","Biswas I.","Documenta Mathematica","2017"
1686,"2","Automorphisms of a symmetric product of a curve (with an Appendix by Najmuddin Fakhruddin)","56273607800","Gómez T.L.","Documenta Mathematica","2017"
1686,"3","Automorphisms of a symmetric product of a curve (with an Appendix by Najmuddin Fakhruddin)","6508361049","Fakhruddin N.","Documenta Mathematica","2017"
1687,"1","Bayesian analysis of the stationary MAP<inf>2</inf>","36169479700","Ramírez-Cobo P.","Bayesian Analysis","2017"
1687,"2","Bayesian analysis of the stationary MAP<inf>2</inf>","35320176800","Lillo R.","Bayesian Analysis","2017"
1687,"3","Bayesian analysis of the stationary MAP<inf>2</inf>","6602211559","Wiper M.","Bayesian Analysis","2017"
1688,"1","Multifrequency interferometric imaging with intensity-only measurements","7004830384","Moscoso M.","SIAM Journal on Imaging Sciences","2017"
1688,"2","Multifrequency interferometric imaging with intensity-only measurements","56990744000","Novikov A.","SIAM Journal on Imaging Sciences","2017"
1688,"3","Multifrequency interferometric imaging with intensity-only measurements","35549279200","Papanicolaou G.","SIAM Journal on Imaging Sciences","2017"
1688,"4","Multifrequency interferometric imaging with intensity-only measurements","6603498275","Tsogka C.","SIAM Journal on Imaging Sciences","2017"
1689,"1","Higgs bundles, the Toledo invariant and the Cayley correspondence","6603584075","Biquard O.","Journal of Topology","2017"
1689,"2","Higgs bundles, the Toledo invariant and the Cayley correspondence","6603595035","García-Prada O.","Journal of Topology","2017"
1689,"3","Higgs bundles, the Toledo invariant and the Cayley correspondence","57190965639","Rubio R.","Journal of Topology","2017"
1690,"1","Gromov hyperbolicity of regular graphs","55899073900","Hernández-Gómez J.C.","Ars Combinatoria","2017"
1690,"2","Gromov hyperbolicity of regular graphs","55710271900","Rodríguez J.M.","Ars Combinatoria","2017"
1690,"3","Gromov hyperbolicity of regular graphs","10241618100","Sigarreta J.M.","Ars Combinatoria","2017"
1690,"4","Gromov hyperbolicity of regular graphs","56535362400","Torres-Nuñez Y.","Ars Combinatoria","2017"
1690,"5","Gromov hyperbolicity of regular graphs","35231624900","Villeta M.","Ars Combinatoria","2017"
1691,"1","Gaps in sumsets of s pseudo s-th powers","6603050023","Cilleruelo J.","Annales de l'Institut Fourier","2017"
1691,"2","Gaps in sumsets of s pseudo s-th powers","6602003053","Deshouillers J.M.","Annales de l'Institut Fourier","2017"
1692,"1","On Nikishin systems with discrete components and weak asymptotics of multiple orthogonal polynomials","6603809965","Aptekarev A.I.","Russian Mathematical Surveys","2017"
1692,"2","On Nikishin systems with discrete components and weak asymptotics of multiple orthogonal polynomials","6602138608","López Lagomasino G.","Russian Mathematical Surveys","2017"
1692,"3","On Nikishin systems with discrete components and weak asymptotics of multiple orthogonal polynomials","6701672042","Martínez-Finkelshtein A.","Russian Mathematical Surveys","2017"
1693,"1","Integrating biomedical sensor data into a simulation learning environment for children newly diagnosed with diabetes","36606107800","Ibáñez M.B.","Journal of Universal Computer Science","2017"
1693,"2","Integrating biomedical sensor data into a simulation learning environment for children newly diagnosed with diabetes","8728064400","Escolar S.","Journal of Universal Computer Science","2017"
1693,"3","Integrating biomedical sensor data into a simulation learning environment for children newly diagnosed with diabetes","57195637099","Iskandar R.","Journal of Universal Computer Science","2017"
1693,"4","Integrating biomedical sensor data into a simulation learning environment for children newly diagnosed with diabetes","57193330446","Viera K.","Journal of Universal Computer Science","2017"
1693,"5","Integrating biomedical sensor data into a simulation learning environment for children newly diagnosed with diabetes","56997681300","Delgado-Kloos C.","Journal of Universal Computer Science","2017"
1694,"1","New inequalities involving the geometric-arithmetic index","55710271900","Rodríguez J.","Match","2017"
1694,"2","New inequalities involving the geometric-arithmetic index","8840704600","Rodríguez-Velázquez J.","Match","2017"
1694,"3","New inequalities involving the geometric-arithmetic index","10241618100","Sigarreta J.","Match","2017"
1695,"1","New results on the harmonic index and its generalizations","55710271900","Rodríguez J.M.","Match","2017"
1695,"2","New results on the harmonic index and its generalizations","10241618100","Sigarreta J.M.","Match","2017"
1696,"1","An exergy-based study on the relationship between costs and environmental impacts in power plants","24512054700","Lara Y.","Energy","2017"
1696,"2","An exergy-based study on the relationship between costs and environmental impacts in power plants","36158603700","Petrakopoulou F.","Energy","2017"
1696,"3","An exergy-based study on the relationship between costs and environmental impacts in power plants","6506151728","Morosuk T.","Energy","2017"
1696,"4","An exergy-based study on the relationship between costs and environmental impacts in power plants","14061927600","Boyano A.","Energy","2017"
1696,"5","An exergy-based study on the relationship between costs and environmental impacts in power plants","7004986802","Tsatsaronis G.","Energy","2017"
1697,"1","Role of length polydispersity in the phase behavior of freely rotating hard-rectangle fluids","57195219306","Armas A.","Physical Review E","2017"
1697,"2","Role of length polydispersity in the phase behavior of freely rotating hard-rectangle fluids","6603344854","Martínez-Ratón Y.","Physical Review E","2017"
1698,"1","Modeling and stability analysis of tethered kites at high altitudes","57216320314","Pastor-Rodriguez A.","Journal of Guidance, Control, and Dynamics","2017"
1698,"2","Modeling and stability analysis of tethered kites at high altitudes","56962778800","Sanchez-Arriaga G.","Journal of Guidance, Control, and Dynamics","2017"
1698,"3","Modeling and stability analysis of tethered kites at high altitudes","26029617400","Sanjurjo-Rivo M.","Journal of Guidance, Control, and Dynamics","2017"
1699,"1","Forecasting the integration of immigrants","35617769400","Contucci P.","Journal of Mathematical Sociology","2017"
1699,"2","Forecasting the integration of immigrants","7007170231","Sandell R.","Journal of Mathematical Sociology","2017"
1699,"3","Forecasting the integration of immigrants","57194637919","Seyedi S.","Journal of Mathematical Sociology","2017"
1700,"1","The hyperbolicity constant of infinite circulant graphs","55710271900","Rodríguez J.","Open Mathematics","2017"
1700,"2","The hyperbolicity constant of infinite circulant graphs","10241618100","Sigarreta J.","Open Mathematics","2017"
1701,"1","Goodness-of-fit test for randomly censored data based on maximum correlation","25923144900","Strzalkowska-Kominiak E.","SORT","2017"
1701,"2","Goodness-of-fit test for randomly censored data based on maximum correlation","24171057300","Grané A.","SORT","2017"
1702,"1","Selecting a software elicitation technique according to layers of knowledge and preciseness: A case study","6506529394","Sanchez-Segura M.I.","Journal of Universal Computer Science","2017"
1702,"2","Selecting a software elicitation technique according to layers of knowledge and preciseness: A case study","12790283300","Medina-Dominguez F.","Journal of Universal Computer Science","2017"
1702,"3","Selecting a software elicitation technique according to layers of knowledge and preciseness: A case study","55830024300","Vásquez-Bravo D.M.","Journal of Universal Computer Science","2017"
1702,"4","Selecting a software elicitation technique according to layers of knowledge and preciseness: A case study","56716583200","Illescas G.","Journal of Universal Computer Science","2017"
1702,"5","Selecting a software elicitation technique according to layers of knowledge and preciseness: A case study","57193647758","de Jesús C.G.","Journal of Universal Computer Science","2017"
1703,"1","Quotient and product sets of thin subsets of the positive integers","6603050023","Cilleruelo J.","Proceedings of the Steklov Institute of Mathematics","2017"
1703,"2","Quotient and product sets of thin subsets of the positive integers","23566782500","Ramana D.S.","Proceedings of the Steklov Institute of Mathematics","2017"
1703,"3","Quotient and product sets of thin subsets of the positive integers","6602681311","Ramaré O.","Proceedings of the Steklov Institute of Mathematics","2017"
1704,"1","The influence of BMSs on the characterization and modeling of series and parallel Li-ion packs","57193954484","Castano-Solis S.","Energies","2017"
1704,"2","The influence of BMSs on the characterization and modeling of series and parallel Li-ion packs","56418662400","Serrano-Jimenez D.","Energies","2017"
1704,"3","The influence of BMSs on the characterization and modeling of series and parallel Li-ion packs","16309375400","Gauchia L.","Energies","2017"
1704,"4","The influence of BMSs on the characterization and modeling of series and parallel Li-ion packs","57197479381","Sanz J.","Energies","2017"
1705,"1","Elementary methods for incidence problems in finite fields","6603050023","Cilleruelo J.","Acta Arithmetica","2017"
1705,"2","Elementary methods for incidence problems in finite fields","6603809311","Iosevich A.","Acta Arithmetica","2017"
1705,"3","Elementary methods for incidence problems in finite fields","42262391500","Lund B.","Acta Arithmetica","2017"
1705,"4","Elementary methods for incidence problems in finite fields","48361808000","Roche-Newton O.","Acta Arithmetica","2017"
1705,"5","Elementary methods for incidence problems in finite fields","11440065600","Rudnev M.","Acta Arithmetica","2017"
1706,"1","Homogeneous structures of linear type on ϵ-Kähler and ϵ-quaternion Kähler manifolds","35372798800","Castrillón López M.","Revista Matematica Iberoamericana","2017"
1706,"2","Homogeneous structures of linear type on ϵ-Kähler and ϵ-quaternion Kähler manifolds","55760200800","Luján I.","Revista Matematica Iberoamericana","2017"
1707,"1","Design, implementation and evaluation of SPOCs at the Universidad Carlos III de Madrid","15136847800","Muñoz-Merino P.J.","Journal of Universal Computer Science","2017"
1707,"2","Design, implementation and evaluation of SPOCs at the Universidad Carlos III de Madrid","36855954900","Rodríguez E.M.","Journal of Universal Computer Science","2017"
1707,"3","Design, implementation and evaluation of SPOCs at the Universidad Carlos III de Madrid","56997681300","Kloos C.D.","Journal of Universal Computer Science","2017"
1707,"4","Design, implementation and evaluation of SPOCs at the Universidad Carlos III de Madrid","56013933500","Ruipérez-Valiente J.A.","Journal of Universal Computer Science","2017"
1708,"1","Switching to efficient technologies in traditional biomass intensive countries: The resultant change in emissions","55761893800","Cutz L.","Energy","2017"
